Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23	X24	Y24	Flag24	X25	Y25	Flag25	X26	Y26	Flag26	X27	Y27	Flag27	X28	Y28	Flag28	X29	Y29	Flag29	X30	Y30	Flag30	X31	Y31	Flag31	X32	Y32	Flag32	X33	Y33	Flag33	X34	Y34	Flag34	X35	Y35	Flag35	X36	Y36	Flag36	X37	Y37	Flag37	X38	Y38	Flag38	X39	Y39	Flag39	X40	Y40	Flag40	X41	Y41	Flag41	X42	Y42	Flag42	X43	Y43	Flag43	X44	Y44	Flag44	X45	Y45	Flag45	X46	Y46	Flag46	X47	Y47	Flag47	X48	Y48	Flag48	X49	Y49	Flag49	X50	Y50	Flag50	X51	Y51	Flag51	X52	Y52	Flag52	X53	Y53	Flag53	X54	Y54	Flag54	X55	Y55	Flag55	X56	Y56	Flag56	X57	Y57	Flag57	X58	Y58	Flag58	X59	Y59	Flag59	X60	Y60	Flag60	X61	Y61	Flag61	X62	Y62	Flag62	X63	Y63	Flag63	X64	Y64	Flag64	X65	Y65	Flag65	X66	Y66	Flag66	X67	Y67	Flag67	X68	Y68	Flag68	X69	Y69	Flag69	X70	Y70	Flag70	X71	Y71	Flag71
Tracks 1 to 71
146	195.38942	7.144231	 	1029.8844	18.364433	 	645.9169	34.26674	 	176.78427	35.040607	 	1436.3367	61.074257	 	 	 	 	1247.606	122.154884	 	302.97894	162.11377	 	411.29214	169.7907	 	1408.825	211.0	 	629.92975	209.85117	 	838.2699	234.99156	 	441.02557	283.14825	 	55.058704	308.7227	 	891.3176	326.02988	 	855.202	356.0411	 	965.65326	383.4068	 	487.1031	407.09537	 	116.92692	439.09702	 	621.2409	442.85938	 	302.77286	457.85596	 	570.83026	463.66742	 	1138.1721	496.46463	 	975.8805	513.3818	 	1065.0167	521.7167	 	1312.1477	540.9697	 	439.38562	543.6576	 	992.5943	572.0464	 	269.8024	572.0915	*	269.51755	576.0965	*	108.126236	614.2401	 	675.6633	718.82	 	598.7217	737.3584	 	1186.4475	738.2815	 	655.94037	788.5106	 	1345.5804	790.5726	 	702.7336	821.9637	 	608.1583	921.39136	 	1061.8483	942.27435	 	1316.4882	966.02136	 	49.29052	977.8295	 	387.52448	966.02356	 	154.72592	983.6979	 	815.0255	981.9632	 	842.07007	1030.5095	 	78.60448	65.589554	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	67.159256	296.8852	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
147	195.77849	6.9894514	 	1029.7408	19.275919	 	645.5897	34.559082	 	176.35112	35.437965	 	1436.1393	61.66895	 	 	 	 	1247.638	122.75402	 	304.36658	164.16191	 	410.97757	170.15268	 	1408.5713	211.73425	 	629.6231	210.45616	 	838.0738	235.4619	 	440.8272	283.59406	 	59.256824	305.4305	 	891.01953	326.5078	 	855.0058	356.58954	 	965.43945	383.79813	 	486.65543	407.5894	 	116.77185	440.0533	 	620.6644	443.2374	 	302.40747	458.28592	 	570.5747	464.4695	 	1137.9415	497.08643	 	975.5366	513.6178	 	1064.379	521.5242	 	1311.7194	541.4277	 	439.0131	544.1097	 	992.5578	572.7	 	269.2857	572.7398	*	269.2037	576.6852	*	107.8735	614.488	 	675.3598	719.236	 	598.2265	737.45544	 	1186.3801	738.7517	 	655.2774	788.7641	 	1345.2887	790.76544	 	702.6948	822.5069	 	608.01385	921.5169	 	1061.7325	942.83936	 	1315.6012	966.2874	 	49.33383	978.4633	 	387.12384	966.25793	 	154.53825	984.1591	 	814.58887	982.4069	 	841.63007	1031.0454	 	78.75676	66.16216	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148	196.00427	7.2094016	 	1030.2811	19.215488	 	646.36273	34.826797	 	177.36215	35.57268	 	1436.433	61.685566	 	 	 	 	1248.2347	123.07635	 	303.9196	163.78687	 	411.57715	170.59024	 	1409.3403	212.0798	 	629.9509	210.67471	 	838.5701	235.50238	 	441.13016	283.63223	 	55.06225	309.8293	 	891.49384	326.70898	 	855.36163	356.57083	 	966.1354	383.92096	 	487.0188	407.77756	 	116.96791	440.33023	 	621.3839	443.54617	 	303.26913	458.67758	 	570.90936	464.35196	 	1138.6738	497.34625	 	976.0285	513.7487	 	1064.8115	521.7213	 	1312.2594	541.7893	 	439.62027	544.54474	 	992.9786	572.373	 	269.9026	572.91815	*	269.71817	576.7727	*	108.51946	614.6265	 	676.16223	719.3848	 	598.68384	737.73773	 	1186.7203	738.73065	 	655.93854	788.942	 	1345.7981	790.866	 	703.2162	822.8818	 	607.863	920.8417	 	1062.0791	943.2755	 	1316.3546	966.76135	 	49.884388	978.8279	 	387.39868	966.35364	 	155.25	984.38196	 	815.10956	982.4115	 	842.36804	1031.5588	 	78.598595	66.14789	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	67.38816	298.0329	 	 	 	 	 	 	 	 	 	 	 	 	 
149	196.40678	7.0550847	 	1030.2299	19.335571	 	646.34796	34.74197	 	177.26642	35.35158	 	1436.4231	61.735897	 	 	 	 	1248.3448	122.95517	 	304.74597	164.98578	 	411.3928	170.65565	 	1409.117	212.00342	 	630.01	210.70166	 	838.5374	235.43358	 	440.92267	283.47733	 	55.090363	310.04218	 	891.0907	326.8814	 	855.43646	356.82574	 	965.8193	383.62363	 	486.84592	407.5559	 	117.303185	440.25616	 	621.28217	443.58267	 	302.5904	458.44577	 	570.9403	464.4628	 	1138.5845	497.22955	 	975.76685	513.7021	 	1064.9354	521.50806	 	1312.2292	541.5683	 	439.24722	544.6257	 	992.80975	572.34216	 	269.7282	572.7308	*	269.31818	576.66364	*	108.27995	614.5489	 	675.82446	719.5155	 	598.6034	737.88324	 	1186.2394	738.43866	 	655.7946	788.8314	 	1345.7423	791.10565	 	703.1229	822.9074	 	608.00214	921.5169	 	1062.0951	943.2998	 	1316.3156	966.9121	 	49.64636	978.69244	 	387.45352	966.5372	 	155.09265	984.5472	 	814.9476	982.43567	 	842.53754	1031.162	 	78.95	65.775	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	67.21795	298.39743	 	 	 	 	 	 	 	 	 	 	 	 	 
150	196.40361	7.5281124	 	1030.8665	19.698696	 	646.7056	35.517315	 	177.36914	36.45062	 	1436.5765	62.43989	 	 	 	 	1248.4861	123.48037	 	304.5155	165.22351	 	411.94913	171.28052	 	1409.5055	213.0171	 	630.53046	211.51692	 	838.76746	236.32169	 	441.0464	284.37012	 	60.12129	306.20792	 	891.57764	327.49533	 	855.6779	357.5066	 	966.0308	384.34677	 	487.0874	408.2802	 	117.4496	441.0744	 	621.74835	444.0206	 	303.16437	459.46823	 	571.46796	465.30612	 	1138.918	498.1465	 	976.0396	514.47955	 	1064.9036	521.4386	 	1312.3735	542.41864	 	439.6866	545.12537	 	993.07227	573.2419	 	270.0091	573.70776	*	269.8509	577.6053	*	108.43873	615.41174	 	676.10724	720.4212	 	598.9397	738.50977	 	1187.3756	739.83997	 	656.03326	789.84424	 	1346.1476	792.01105	 	703.58606	823.6566	 	608.36206	921.6645	 	1062.3014	943.98584	 	1316.4941	967.7382	 	49.991016	979.4491	 	387.61194	967.3582	 	155.37805	985.4669	 	815.14905	983.35516	 	842.72626	1031.9905	 	78.93939	66.257576	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151	196.94247	7.075221	 	1031.0663	19.528912	 	646.81226	34.78166	 	177.7475	35.705	 	1436.6326	61.560772	 	 	 	 	1248.492	122.65367	 	304.94052	164.42406	 	412.06937	170.3107	 	1409.5801	211.94199	 	630.6331	210.42513	 	838.885	235.48212	 	441.4596	283.403	 	55.582645	309.9504	 	891.82764	326.483	 	855.88513	356.56778	 	966.4748	383.6197	 	487.51788	407.55493	 	118.053696	439.97733	 	621.8745	442.9263	 	303.4738	458.42966	 	571.7193	464.42792	 	1139.2063	496.9833	 	976.01013	513.236	 	1064.9741	521.5	 	1312.7528	541.46387	 	439.77475	544.17084	 	993.7346	572.28	 	270.1486	572.7584	*	270.13635	576.4818	*	108.78467	614.46594	 	676.2971	719.4145	 	599.29456	737.6349	 	1187.2112	738.4679	 	656.1524	789.0566	 	1346.168	791.13153	 	703.647	822.7432	 	608.0892	921.1874	 	1062.5879	943.05286	 	1316.8406	966.6652	 	50.352238	978.5097	 	387.99152	966.4755	 	155.73224	984.5537	 	815.33746	982.354	 	842.81165	1031.0442	 	78.47183	66.80986	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
152	196.05602	7.3962655	 	1031.2036	19.350163	 	646.9555	35.298264	 	177.55693	36.482674	 	1436.5884	62.19061	 	 	 	 	1248.5093	123.29027	 	305.03558	164.74968	 	411.94833	171.14192	 	1409.4559	212.55785	 	630.7211	210.77722	 	838.79565	235.9459	 	441.23468	284.03265	 	60.023457	305.97162	 	891.6919	327.14432	 	855.773	357.26047	 	966.13763	383.979	 	487.6202	408.2289	 	117.576614	440.4952	 	622.0434	443.7487	 	303.43774	459.28146	 	571.43335	465.22122	 	1139.021	497.41724	 	976.55554	513.6843	 	1064.8274	521.7124	 	1312.8578	541.79193	 	439.76575	544.7098	 	993.8781	572.99927	 	270.3886	573.399	*	269.9655	577.34485	*	108.80048	615.0336	 	676.40076	719.8424	 	599.40985	738.3111	 	1186.8556	738.7906	 	656.342	789.77795	 	1346.437	791.7198	 	703.74567	823.199	 	608.11	921.65857	 	1062.6206	943.434	 	1316.6489	967.0664	 	50.20045	979.0278	 	387.97192	967.2191	 	155.63757	985.1508	 	815.32666	983.03955	 	842.4797	1031.5422	 	79.44827	66.62069	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
153	197.23363	7.2161574	 	1031.45	19.323038	 	647.39197	34.875	 	178.00851	35.5	 	1436.5884	61.356354	 	 	 	 	1248.4645	122.84897	 	305.49625	164.70828	 	412.0867	170.45375	 	1409.7759	211.87103	 	630.7067	210.04958	 	839.02625	235.39021	 	441.9236	283.4063	 	60.20854	305.3191	 	891.9853	326.49844	 	856.0898	356.76193	 	966.3756	383.4433	 	487.7593	407.6412	 	118.137794	440.23306	 	622.2657	443.1636	 	303.50696	458.50974	 	571.89026	464.46188	 	1139.2513	496.9516	 	976.60944	513.2175	 	1064.5254	521.87286	 	1313.1163	541.427	 	439.85645	543.9466	 	993.9157	572.55475	 	270.63367	572.8933	*	270.2857	576.6607	*	109.21223	614.30817	 	676.4016	719.22784	 	599.45953	737.80145	 	1187.3907	738.5672	 	656.3243	789.2179	 	1346.545	791.12854	 	703.6486	822.77026	 	608.3448	921.4593	 	1062.557	943.17676	 	1316.6732	966.5946	 	50.188156	978.6327	 	388.0284	966.38635	 	155.38	984.7348	 	815.4623	982.4623	 	842.6882	1030.9883	 	79.28409	66.59091	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
154	196.4697	7.244589	 	1031.1124	19.280201	 	647.3884	34.57725	 	177.93446	35.65777	 	1436.6285	61.578213	 	 	 	 	1248.4309	122.569046	 	305.29898	164.54225	 	411.88834	170.27664	 	1409.635	211.97107	 	630.39374	210.2909	 	838.79834	235.27686	 	441.95807	283.50204	 	55.739044	309.83865	 	891.796	326.3635	 	855.93823	356.34845	 	966.2755	383.47678	 	487.68716	407.5564	 	118.064735	440.0385	 	622.26965	442.95026	 	303.27655	458.54828	 	571.92426	464.4212	 	1139.1024	497.01538	 	976.7397	512.5902	 	1064.8861	521.5891	 	1313.0181	541.3889	 	439.82455	543.9979	 	993.6825	572.4407	 	270.2659	572.88165	*	270.20175	576.6579	*	108.72628	614.4489	 	676.5088	719.253	 	599.2515	737.7411	 	1187.1497	738.466	 	656.2805	789.17596	 	1346.5917	791.07104	 	703.6554	822.76855	 	608.5824	921.41156	 	1062.5995	943.1626	 	1316.4825	966.2245	 	49.952717	978.5573	 	387.93655	966.4552	 	155.17827	984.59564	 	815.5664	982.5097	 	842.71735	1030.8748	 	79.338234	66.32353	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
155	196.50427	7.3034186	 	1031.0526	19.513159	 	647.3796	34.725807	 	177.57805	35.79512	 	1436.3667	61.592308	 	 	 	 	1248.2477	122.71364	 	304.86307	164.5484	 	411.74927	170.49857	 	1409.4446	212.23961	 	630.11664	210.57333	 	838.5796	235.36104	 	441.17676	283.59494	 	60.014927	305.5398	 	891.7227	326.31308	 	855.73865	356.75162	 	965.90344	383.4891	 	487.5052	407.76132	 	118.22253	440.23343	 	621.95215	443.16092	 	303.1495	458.76288	 	571.7276	464.5698	 	1139.1006	497.1418	 	975.8178	513.34753	 	1065.114	521.6316	 	1312.7117	541.4863	 	439.69916	544.0961	 	993.509	572.8189	 	269.87244	573.03827	*	269.71817	576.7727	*	108.56083	614.3905	 	676.15497	719.4846	 	599.0894	737.77	 	1187.3572	738.7857	 	656.14496	789.36615	 	1346.2789	791.392	 	703.4611	822.75	 	608.25275	921.3402	 	1062.5327	943.22345	 	1316.532	966.52325	 	49.951008	978.58	 	387.85074	966.76306	 	154.90663	984.76874	 	815.2066	982.39844	 	842.4231	1030.9082	 	79.30769	66.051285	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
156	196.4214	7.1637554	 	1031.3237	19.254238	 	647.70135	34.513275	 	177.88835	35.546116	 	1436.4062	61.473957	 	 	 	 	1248.3253	122.56963	 	304.9502	164.10284	 	411.782	170.48418	 	1409.7056	212.16759	 	630.537	210.22942	 	838.8122	234.86722	 	441.8237	283.39484	 	55.70482	309.66867	 	891.7527	326.14868	 	855.8617	356.6	 	966.33044	383.65384	 	487.81476	407.7215	 	118.10364	439.9842	 	622.2143	442.94806	 	303.30365	458.62622	 	571.93463	464.2249	 	1139.2028	497.03815	 	976.0404	512.8359	 	1064.9656	521.5	 	1312.8457	541.3909	 	440.02747	543.87915	 	993.6441	572.5382	 	270.57907	572.67346	*	270.13635	576.4818	*	108.67412	614.2788	 	676.4572	719.14545	 	599.49146	737.64935	 	1187.2819	738.2668	 	656.3166	789.16895	 	1346.3853	791.03326	 	703.56036	822.38794	 	608.5664	921.39294	 	1062.4575	943.19354	 	1316.9463	966.4971	 	50.06039	978.50226	 	388.0709	966.76843	 	155.19435	984.46643	 	815.4833	982.0557	 	842.61725	1030.6394	 	79.0	66.68056	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
157	195.95946	7.0945945	 	1031.103	19.159468	 	647.34015	34.50648	 	177.2742	35.457817	 	1436.3069	61.69802	 	 	 	 	1248.1296	122.44676	 	304.2728	163.38771	 	411.3255	170.3475	 	1409.5275	212.24553	 	630.17346	210.37479	 	838.4264	234.9246	 	441.52475	283.44846	 	59.805344	305.18195	 	891.45776	326.1698	 	855.49164	356.56168	 	965.85803	383.5331	 	487.3566	407.68384	 	117.23461	440.16907	 	621.8847	442.77667	 	303.2804	458.39087	 	571.38635	464.0909	 	1138.8403	496.95383	 	975.89496	513.0165	 	1064.795	521.6721	 	1312.1234	541.11707	 	439.57874	543.9834	 	993.10474	572.2773	 	270.10153	572.58484	*	269.68643	576.4661	*	108.49759	614.16266	 	676.2731	718.90717	 	598.8534	737.6681	 	1186.7643	738.1632	 	656.1899	789.25946	 	1346.0275	791.4034	 	703.54663	822.3636	 	608.36304	921.30756	 	1062.3534	943.0017	 	1316.7946	966.31885	 	49.708054	978.5559	 	387.55057	966.8221	 	154.88637	984.4528	 	815.2129	982.10364	 	842.21204	1030.5775	 	79.23333	65.54	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158	195.73424	7.292793	 	1030.921	19.231909	 	647.36835	34.64013	 	176.67897	35.350113	 	1436.3109	61.828358	 	 	 	 	1247.843	122.42931	 	304.4572	163.54144	 	411.57535	170.61594	 	1409.4377	212.42531	 	630.30707	210.53188	 	838.3065	235.10338	 	441.69214	283.61157	 	59.77551	304.91327	 	891.2944	326.1215	 	855.42834	356.64166	 	966.0719	383.56003	 	487.59494	407.855	 	117.21951	439.9057	 	622.02856	443.0724	 	303.50842	458.48178	 	571.3238	464.2259	 	1138.693	496.99597	 	976.08417	512.9209	 	1065.0447	521.48376	 	1312.4124	541.3348	 	439.62094	543.94165	 	993.1308	572.4193	 	270.07553	572.79425	*	269.68332	576.51666	*	108.3241	614.0277	 	676.4052	719.1449	 	599.14514	737.6526	 	1186.9352	738.5518	 	656.2259	789.3129	 	1346.2877	791.55896	 	703.4586	822.65515	 	608.14087	921.3522	 	1062.0997	943.1147	 	1316.8757	966.4763	 	49.853813	978.4356	 	387.66293	966.7584	 	154.7588	984.68665	 	815.27686	982.1554	 	842.24603	1030.4968	 	79.19444	65.80556	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
159	196.58716	6.711009	 	1030.8175	19.404924	 	647.6478	34.28913	 	177.31773	34.849754	 	1436.2537	61.08937	 	 	 	 	1247.8964	122.09457	 	304.70972	163.8069	 	411.53314	169.80403	 	1409.4128	211.88556	 	630.14795	209.73306	 	838.3979	234.33253	 	441.25204	283.0813	 	55.245903	309.4508	 	891.2407	325.6466	 	855.32025	355.799	 	965.8412	382.9163	 	487.16275	407.13022	 	117.40236	439.5008	 	621.69086	442.31177	 	303.45102	457.7517	 	571.2913	463.45947	 	1138.5106	496.0756	 	975.8674	512.4566	 	1064.8125	521.3036	 	1312.3062	540.46643	 	439.47787	543.26904	 	993.1208	571.6567	 	269.9742	572.067	*	269.7586	575.9828	*	108.28469	613.17224	 	675.8261	718.38043	 	598.85547	736.6993	 	1186.4932	737.67487	 	656.1756	788.6093	 	1346.2933	790.85815	 	703.4295	822.07214	 	608.31305	921.3164	 	1062.4012	942.1813	 	1316.8749	966.0036	 	49.771313	977.8017	 	387.73062	966.0166	 	154.78299	983.8177	 	815.1429	981.58826	 	842.21	1030.091	 	79.088234	65.42941	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
160	195.77826	7.2608695	 	1030.8881	19.35572	 	647.55896	35.272926	 	177.4225	35.6825	 	1436.261	61.69512	 	 	 	 	1247.8429	122.50914	 	303.87033	163.71123	 	411.6495	170.21118	 	1409.315	212.45166	 	629.94965	210.2047	 	838.4216	234.83534	 	441.71503	283.548	 	59.890305	305.48724	 	891.011	326.19968	 	855.3076	356.52155	 	965.7484	383.49057	 	487.2215	407.6114	 	114.82614	440.1169	 	621.90076	442.94647	 	303.3822	458.53085	 	571.2515	464.0788	 	1138.5027	496.95126	 	976.0	512.5641	 	1065.4746	521.64404	 	1312.4044	541.48236	 	439.65063	543.7357	 	992.8967	571.9941	 	270.01038	572.50256	*	269.58475	576.4322	*	108.48333	613.93335	 	675.9526	719.1543	 	599.1868	737.7515	 	1186.8424	738.46423	 	656.13776	789.31946	 	1346.3893	791.55597	 	703.60254	822.8658	 	608.226	921.2801	 	1062.1431	942.94586	 	1317.1588	966.4327	 	49.626213	978.5493	 	387.7183	966.9011	 	155.03558	984.4555	 	815.2117	981.9613	 	842.0728	1030.4161	 	79.16304	66.45652	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161	196.34889	7.042222	 	1030.662	19.376034	 	647.39105	34.635075	 	177.39209	35.408875	 	1436.0137	61.43182	 	 	 	 	1247.7366	122.302284	 	304.42102	164.11018	 	411.27274	169.82112	 	1409.0254	211.99657	 	629.8662	209.96489	 	838.33374	234.5494	 	441.1094	283.13803	 	59.660492	304.75433	 	890.92334	326.05215	 	855.2479	356.1639	 	965.56134	383.55975	 	487.07828	407.41202	 	117.34289	439.81186	 	621.71515	442.7975	 	302.9595	458.2486	 	571.10455	464.16565	 	1138.3931	496.89572	 	975.72614	512.5	 	1064.3468	521.0946	 	1312.3344	541.0538	 	439.52606	543.4822	 	992.9015	571.8467	 	269.8604	572.3503	*	269.25925	576.2037	*	108.10526	613.46173	 	675.8051	718.90497	 	599.00433	736.86127	 	1186.6847	738.2958	 	656.0776	789.00116	 	1346.2922	791.1581	 	703.5969	822.9422	 	607.7437	921.28375	 	1062.2738	942.6478	 	1316.8805	966.10205	 	49.624252	978.17664	 	387.73453	966.5769	 	154.76279	984.37476	 	815.15326	981.65533	 	841.87616	1030.0266	 	78.947365	65.82895	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
162	196.03947	7.236842	 	1030.9901	19.389803	 	647.1913	35.08913	 	177.30676	35.323673	 	1436.037	61.648148	 	 	 	 	1247.7404	122.62984	 	304.14468	163.59825	 	411.353	170.47672	 	1409.0752	212.35103	 	629.67035	210.1054	 	838.3491	234.83653	 	441.5184	283.69427	 	59.921837	305.13028	 	890.77185	326.46094	 	855.3602	356.58652	 	965.9786	383.76465	 	487.35327	407.37515	 	117.15694	440.18127	 	621.9203	443.03622	 	303.15283	458.38104	 	571.34406	464.11774	 	1138.8718	497.27048	 	975.8535	512.7525	 	1065.1017	521.5593	 	1312.4574	541.59283	 	439.82132	543.84906	 	993.0172	572.0262	 	269.8575	572.8212	*	269.3772	576.5877	*	108.38756	613.98083	 	676.11993	719.3127	 	599.1634	737.29803	 	1186.7433	738.7267	 	656.0756	789.33704	 	1346.2982	791.5854	 	703.4949	823.33734	 	608.1318	921.3049	 	1062.2786	943.0514	 	1317.1421	966.25995	 	49.789318	978.3961	 	387.9455	966.7256	 	154.91289	985.1028	 	815.0512	981.8338	 	842.18097	1030.4524	 	79.388885	65.03968	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
163	195.94206	7.409871	 	1030.8817	19.627243	 	647.1846	35.29614	 	177.28781	35.709755	 	1435.9489	61.74889	 	 	 	 	1247.4908	122.7313	 	304.29602	163.56226	 	411.49854	170.45773	 	1409.049	212.55241	 	629.4849	210.45143	 	838.06036	234.94206	 	441.20554	283.98465	 	59.756927	305.25818	 	890.669	326.4061	 	855.2711	356.8698	 	965.88666	383.84708	 	487.1947	407.52457	 	117.47358	440.2582	 	621.6421	443.06192	 	303.15756	458.54776	 	571.19696	464.33182	 	1138.9232	497.16754	 	975.66284	513.2099	 	1064.9227	521.5894	 	1312.4432	541.55176	 	439.51248	543.7649	 	992.9602	571.97345	 	270.06122	572.7959	*	269.30356	576.5893	*	108.27857	614.0262	 	676.03174	719.1313	 	599.14996	737.51227	 	1186.0931	738.4009	 	655.9591	789.38904	 	1346.2869	791.76874	 	703.5327	823.28656	 	608.2074	921.24713	 	1062.2192	943.2554	 	1317.0308	966.28	 	49.326607	978.7421	 	387.97504	966.82166	 	154.76048	985.5105	 	814.9342	981.8621	 	841.9937	1030.2885	 	78.41892	66.75676	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
