Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17
Tracks 1 to 17
193	265.95117	85.14186	 	1234.7748	122.410545	 	380.22284	146.40262	 	769.15845	161.49588	 	495.84525	185.01587	 	1021.2228	220.96864	 	420.09244	351.5453	 	1093.25	374.02274	 	890.55396	397.4585	 	111.461266	407.79578	 	1235.8154	560.122	 	49.937286	564.42883	 	622.21484	699.16406	 	1437.539	820.43506	 	788.8422	967.3251	 	496.99442	1062.3215	 	860.6229	1075.6558	 
194	265.7408	85.288994	 	1234.7208	122.00473	 	379.87787	145.98856	 	769.2824	161.43724	 	495.9585	185.0257	 	1021.4799	221.08862	 	420.24435	351.47745	 	1093.6034	374.08936	 	890.80896	397.58942	 	111.61268	407.8169	 	1235.961	560.1916	 	50.027027	564.375	 	621.8571	698.9484	 	1437.6067	820.5267	 	788.95593	967.07855	 	496.88492	1062.6396	 	860.87006	1075.7126	 
195	265.4063	85.605385	 	1234.5828	121.89809	 	379.70834	146.05682	 	769.725	161.8125	 	495.95276	185.02756	 	1021.44	221.37666	 	419.84482	351.45786	 	1093.3738	374.20874	 	890.9074	397.29425	 	111.54845	408.24048	 	1235.9255	560.1815	 	49.945946	564.40204	 	622.1977	699.3837	 	1437.5946	820.63513	 	788.9521	967.1475	 	496.96667	1062.7296	 	860.5738	1075.8524	 
196	265.7097	85.46544	 	1234.771	121.58387	 	379.73685	145.66917	 	769.8796	161.61836	 	495.5238	185.0119	 	1021.4231	221.62375	 	420.2621	351.48514	 	1093.597	374.13107	 	891.2778	397.0144	 	111.67242	408.12415	 	1236.1179	560.3388	 	49.91	563.92	 	622.2132	699.345	 	1437.7794	820.8677	 	788.9924	967.0115	 	496.95184	1062.6074	 	860.8016	1075.7142	 
197	265.7857	85.343315	 	1235.0238	121.531746	 	379.86365	145.71213	 	769.71313	161.78279	 	495.58368	184.96216	 	1021.399	221.69528	 	419.89474	351.68796	 	1093.4121	374.0342	 	891.2407	396.95267	 	111.83221	408.35086	 	1235.9618	560.54895	 	49.819866	563.5707	 	621.9363	699.24133	 	1437.803	821.0	 	789.015	967.6353	 	496.95587	1062.8346	 	860.8145	1075.871	 
198	265.83334	85.30365	 	1234.9642	121.07944	 	379.96793	145.69623	 	769.39514	161.63307	 	495.40515	184.85178	 	1021.3863	221.5669	 	419.83206	351.44275	 	1093.4872	374.14536	 	891.2837	396.99387	 	111.7107	408.03845	 	1235.9109	560.4366	 	49.68644	563.4932	 	621.94745	699.26654	 	1437.5934	821.0867	 	788.9811	967.1932	 	496.86328	1062.8146	 	860.3374	1075.7927	 
199	266.27908	85.57209	 	1234.8654	121.23065	 	379.94568	145.60112	 	769.6016	161.78455	 	495.18253	185.04366	 	1021.5927	221.40067	 	419.9749	351.5502	 	1093.8334	374.23077	 	891.1996	396.97736	 	111.92034	408.23898	 	1235.7754	560.3443	 	49.430798	563.45154	 	621.9764	699.4724	 	1437.6111	820.81946	 	788.9583	966.94696	 	496.6434	1062.832	 	860.34424	1075.7787	 
200	266.5023	85.449425	 	1234.8645	121.48442	 	380.26227	145.83208	 	769.59015	161.95493	 	495.26562	184.84766	 	1021.6141	221.45302	 	419.86942	351.61194	 	1093.9166	374.42334	 	891.28687	397.32788	 	112.05973	408.128	 	1235.9805	560.7462	 	49.069023	563.59766	 	622.1342	699.3521	 	1437.539	820.56494	 	788.9046	967.08777	 	496.51505	1062.8572	 	860.5244	1075.7683	 
201	266.09723	85.333336	 	1234.7772	121.36293	 	380.13535	145.6579	 	769.56555	161.95493	 	495.17578	184.92188	 	1021.4934	221.42435	 	419.5224	351.60822	 	1093.8453	374.31107	 	891.0927	397.04434	 	111.798965	407.7165	 	1236.0314	560.1209	 	48.787163	563.54395	 	622.30383	699.41156	 	1437.4747	820.53796	 	788.89014	967.13257	 	496.2852	1062.5222	 	860.6157	1075.8801	 
202	266.64285	85.23502	 	1234.7532	121.453125	 	380.4111	146.05556	 	769.44446	162.13248	 	494.92188	185.16016	 	1021.43646	221.46321	 	419.7069	351.66092	 	1094.0	374.26334	 	891.08466	397.0403	 	111.666664	407.50696	 	1236.1399	560.1875	 	48.76441	563.9305	 	622.5349	699.55817	 	1437.4878	820.8293	 	789.1241	967.5564	 	496.3959	1062.8866	 	860.54956	1075.9628	 
203	266.66165	84.91109	 	1234.5126	121.64734	 	380.158	145.68587	 	769.0909	162.0248	 	494.78854	185.01779	 	1021.7027	221.93243	 	419.50378	351.5	 	1093.9386	374.11462	 	891.26544	397.00616	 	111.37719	407.36667	 	1236.0382	560.05884	 	48.414677	563.6638	 	622.4769	699.6038	 	1437.539	820.56494	 	789.06226	967.3679	 	496.3346	1062.782	 	860.2398	1075.817	 
204	266.27048	84.83255	 	1234.788	122.05109	 	380.2388	146.17911	 	769.4787	162.07872	 	494.89526	185.17589	 	1021.72406	221.87123	 	419.4777	351.55203	 	1093.9072	374.12253	 	891.305	397.3257	 	111.46842	407.72104	 	1236.2865	560.1082	 	48.635593	563.6492	 	622.56537	699.50385	 	1437.6549	820.838	 	789.1955	967.0338	 	496.21268	1062.9216	 	860.1532	1075.7903	 
205	266.07376	84.94496	 	1234.8522	122.4434	 	380.11337	146.27695	 	769.61743	162.55263	 	494.74716	185.38593	 	1021.77423	221.8612	 	419.4699	351.74435	 	1093.7937	374.03467	 	891.28424	397.4585	 	111.270836	407.59375	 	1236.1366	560.21173	 	48.449154	563.7915	 	622.5739	699.6712	 	1437.875	820.6094	 	788.98865	967.1705	 	496.15167	1063.0543	 	860.19104	1076.0284	 
206	266.36728	85.40618	 	1235.0818	122.525154	 	380.09106	146.23235	 	769.59467	161.96913	 	494.8937	185.22441	 	1021.83	221.09334	 	419.3717	351.5868	 	1093.99	373.86667	 	891.26953	397.34363	 	111.264915	407.55966	 	1236.436	560.0203	 	48.55822	563.83905	 	622.4349	699.3161	 	1437.881	820.5	 	789.09924	967.0458	 	496.23233	1062.9349	 	860.04785	1076.387	 
207	266.58258	85.651375	 	1235.1646	122.804344	 	380.03586	146.26227	 	769.70575	162.64403	 	494.90768	185.34616	 	1021.6419	221.5594	 	419.4591	351.55948	 	1093.8711	374.06357	 	891.4375	397.35834	 	111.25694	407.7882	 	1236.1084	560.25	 	48.862415	564.3893	 	622.4924	699.4011	 	1437.9193	820.4516	 	789.1932	967.39014	 	496.36893	1063.1891	 	860.04785	1076.387	 
208	266.32837	85.39016	 	1235.1349	122.57937	 	380.06668	146.12962	 	769.6626	162.44308	 	494.9749	185.31853	 	1021.6229	221.40033	 	419.46628	351.26028	 	1093.8759	374.1138	 	891.5081	397.16803	 	111.2637	407.78082	 	1235.8513	560.494	 	48.566666	564.2767	 	622.38324	699.04865	 	1437.8385	820.05383	 	789.10077	967.1502	 	496.1791	1063.1642	 	859.8739	1076.3174	 
209	266.2032	85.440636	 	1235.0629	122.45283	 	380.26016	146.2417	 	769.70966	162.43549	 	494.94446	185.01587	 	1021.51324	221.34769	 	419.29776	351.13672	 	1093.77	374.11	 	891.48	397.044	 	111.293106	408.01724	 	1236.0977	560.3964	 	48.369415	564.18726	 	622.924	698.788	 	1437.9576	820.27966	 	789.47003	966.9944	 	496.36667	1062.8593	 	860.114	1076.3158	 
210	266.56018	84.92593	 	1235.2085	122.402824	 	380.55618	145.74344	 	769.42944	162.00208	 	495.3417	185.22974	 	1021.49	221.29599	 	418.73755	351.16666	 	1093.56	373.89667	 	891.47974	396.81174	 	110.8266	407.63806	 	1235.9805	560.13965	 	48.31017	564.48303	 	622.86365	698.1166	 	1437.9576	820.27966	 	789.63635	966.8561	 	496.1464	1063.0361	 	860.0702	1076.307	 
211	266.17587	85.05402	 	1235.2075	122.603775	 	380.40298	145.79105	 	769.4583	161.84166	 	495.2432	184.86964	 	1021.5465	221.19768	 	419.33084	351.39474	 	1093.6433	373.84854	 	891.6235	396.54938	 	110.81058	407.5819	 	1236.1321	560.1469	 	48.43266	564.48315	 	622.877	697.95636	 	1438.1227	819.9151	 	789.92694	967.00934	 	496.12405	1062.8984	 	860.16113	1076.1694	 
212	266.75687	85.133026	 	1235.3805	122.59434	 	380.39218	146.06134	 	769.37396	161.78992	 	494.99603	185.07143	 	1021.5933	221.31334	 	419.26752	351.23062	 	1093.4459	373.8243	 	891.6777	396.36777	 	110.80272	407.56802	 	1236.1084	560.07227	 	48.15529	564.61945	 	623.286	697.90076	 	1438.2347	820.1531	 	790.17426	967.05304	 	496.4852	1063.0111	 	860.47437	1076.1923	 
213	266.6613	85.110596	 	1235.7921	122.398415	 	380.00186	145.706	 	769.375	161.7875	 	494.6899	184.63567	 	1021.4698	221.06041	 	419.1803	351.14685	 	1093.557	373.8557	 	891.37915	396.05	 	110.49654	407.44116	 	1235.5657	559.90625	 	48.11745	564.4027	 	623.39496	697.4105	 	1438.0741	819.8889	 	789.8037	966.9481	 	496.11624	1062.703	 	860.06555	1076.0245	 
214	266.69955	85.2619	 	1235.7025	122.62772	 	380.13098	145.50739	 	769.19135	161.52881	 	494.71234	184.5695	 	1021.6086	220.98355	 	419.17307	350.90384	 	1094.0352	373.8913	 	891.3484	396.0	 	110.37369	407.4579	 	1235.8572	559.7679	 	48.02349	564.6208	 	623.8164	697.1914	 	1438.2	819.76	 	789.76965	967.0056	 	496.12082	1062.671	 	859.99585	1076.1033	 
215	266.9153	85.41647	 	1235.8691	122.54732	 	380.09552	145.72847	 	769.0806	161.33467	 	494.75397	184.87302	 	1021.5724	220.99013	 	419.2481	350.7857	 	1093.8639	374.0306	 	891.48376	395.77237	 	110.24913	407.5418	 	1235.8152	559.94543	 	48.212837	564.67566	 	623.66205	697.749	 	1438.0454	820.0273	 	789.6559	967.80035	 	496.34445	1062.4741	 	859.9569	1076.3362	 
216	267.4372	84.81628	 	1235.942	122.54702	 	380.17538	145.79851	 	769.10486	161.33467	 	494.5514	184.85968	 	1021.1877	220.49667	 	419.3609	350.48495	 	1093.8865	374.08304	 	891.3182	395.59918	 	109.89863	407.38315	 	1235.9624	559.74023	 	48.341583	564.5528	 	623.95276	697.874	 	1438.0962	819.7692	 	789.8168	967.49615	 	496.09924	1062.3502	 	859.7982	1076.3158	 
217	267.31335	84.91936	 	1235.8918	122.45925	 	380.15662	145.91132	 	769.09595	161.26735	 	494.57086	184.94095	 	1021.38257	220.75168	 	419.28278	350.5674	 	1093.7745	374.22882	 	891.46356	395.94128	 	109.982994	407.5476	 	1236.0337	559.98157	 	48.413906	564.5497	 	623.7863	697.9113	 	1437.9912	820.114	 	790.0451	967.4135	 	495.8963	1062.4297	 	859.7162	1076.4459	 
218	267.2717	84.61872	 	1235.7587	122.54417	 	380.1394	146.33272	 	769.168	161.2541	 	494.6344	184.60672	 	1021.00336	220.62752	 	419.24243	350.2841	 	1093.8683	374.06418	 	891.3694	395.7857	 	110.058624	407.6483	 	1235.817	559.8415	 	48.300663	564.58307	 	623.44904	697.7392	 	1438.0818	819.7545	 	789.875	967.73486	 	496.00372	1062.4777	 	859.68585	1076.3319	 
219	267.48376	84.9826	 	1235.8975	122.48137	 	380.1716	146.03505	 	769.1016	161.10976	 	494.71652	184.5748	 	1021.1246	220.53654	 	419.10153	350.14368	 	1093.8733	374.0	 	891.1375	395.66666	 	110.01211	407.74567	 	1236.1898	559.8283	 	48.24576	564.6797	 	623.4409	697.7953	 	1437.9193	820.0	 	789.6749	967.7814	 	495.91852	1062.6593	 	859.6696	1076.4197	 
220	267.10184	85.24074	 	1236.1031	122.56563	 	380.00186	146.00188	 	768.91534	161.41936	 	495.01352	184.8359	 	1021.2124	220.3194	 	419.16418	350.4291	 	1094.0686	374.09198	 	891.19836	395.64462	 	110.23868	407.76132	 	1236.1637	559.9554	 	48.266666	564.6667	 	623.09125	697.9881	 	1437.8969	820.0873	 	789.789	967.5989	 	496.14285	1062.7142	 	859.7655	1076.3407	 
221	266.91205	85.24769	 	1235.9514	122.73824	 	379.9053	145.70454	 	768.9332	161.37045	 	495.0155	184.77132	 	1020.84216	220.44684	 	419.16794	350.2849	 	1094.0034	374.10886	 	891.3374	395.85773	 	110.23357	407.70068	 	1236.3082	559.5413	 	48.177853	564.6376	 	622.8386	697.91833	 	1437.8934	820.3197	 	789.6629	967.8182	 	496.23978	1062.2063	 	859.5926	1076.4537	 
222	267.14285	85.320274	 	1235.9565	122.75466	 	379.97546	146.12263	 	769.08777	161.14899	 	494.9961	184.73047	 	1020.7805	220.89934	 	419.41287	350.16666	 	1094.2509	374.19104	 	891.5323	395.98386	 	110.25	407.88028	 	1236.3939	559.3091	 	48.04576	564.69324	 	622.8586	697.8944	 	1437.8284	820.1269	 	789.5899	967.81464	 	496.32773	1062.1779	 	859.55554	1076.5093	 
223	266.91107	85.426094	 	1235.7468	122.80312	 	379.92007	146.38104	 	769.0789	161.21255	 	494.951	185.01765	 	1020.78094	220.4097	 	419.58365	350.23764	 	1093.8993	374.33276	 	891.6296	396.02228	 	109.9726	408.42807	 	1236.127	560.0078	 	47.714985	565.08307	 	622.868	697.9	 	1437.875	820.6094	 	789.2481	967.7857	 	496.12173	1062.721	 	859.72644	1076.585	 
224	267.32877	85.30365	 	1235.9187	122.71875	 	380.20074	146.41606	 	769.1987	161.06067	 	494.91177	184.99803	 	1020.99335	220.22516	 	419.8154	350.15768	 	1094.05	374.48334	 	891.5776	396.20612	 	110.15263	408.26843	 	1236.5151	559.655	 	47.69269	565.04486	 	623.22943	697.9902	 	1437.9166	821.23334	 	789.4139	967.6348	 	496.0353	1062.7081	 	859.881	1076.5952	 
225	267.3532	85.51376	 	1235.7772	122.82399	 	380.24908	146.49261	 	769.0524	161.05646	 	494.8386	185.23228	 	1021.0552	220.18896	 	419.9054	350.43823	 	1094.0387	374.71884	 	891.8213	396.14258	 	110.37197	408.27853	 	1236.174	559.57526	 	47.834427	564.9721	 	622.8715	697.9506	 	1437.9193	821.0	 	789.18304	967.73773	 	496.06717	1062.8135	 	859.95795	1076.6495	 
226	267.5438	85.45622	 	1235.954	122.35276	 	380.50372	146.28731	 	768.9672	160.93852	 	494.9353	184.9549	 	1021.0082	219.9295	 	419.9138	350.46936	 	1094.1013	374.3671	 	891.3145	395.94354	 	110.53806	408.2301	 	1236.2537	559.25964	 	47.622925	564.8821	 	622.81744	697.869	 	1437.8284	820.8731	 	789.1506	967.6821	 	496.49258	1062.1741	 	859.87836	1076.473	 
227	267.6479	85.83568	 	1236.0281	122.52187	 	380.90823	146.5824	 	768.9106	160.79675	 	494.9585	184.99802	 	1021.09534	220.38629	 	419.8447	350.5644	 	1094.1711	374.65283	 	891.1613	396.0121	 	110.43662	408.0986	 	1236.378	559.4085	 	47.60855	565.3651	 	622.74603	697.5873	 	1437.8969	820.9127	 	789.81464	967.8483	 	496.59702	1062.556	 	860.0	1076.8334	 
228	267.44894	85.933876	 	1236.0284	122.46203	 	380.7037	146.51852	 	768.8992	160.95967	 	494.7756	184.8307	 	1021.26666	220.18	 	419.5113	350.60526	 	1093.4495	374.5707	 	890.7621	395.79434	 	110.33158	407.44034	 	1236.42	559.14923	 	47.837704	565.24756	 	622.72266	697.40625	 	1437.5922	821.1842	 	789.9868	967.90375	 	496.52206	1062.3677	 	860.2624	1076.995	 
229	267.41156	85.522675	 	1236.085	122.36163	 	380.85742	146.57225	 	769.0422	161.03815	 	494.91434	185.17331	 	1021.098	219.85216	 	419.75192	350.4084	 	1093.593	374.55316	 	890.576	395.984	 	110.31338	407.29578	 	1236.6425	558.87573	 	48.018394	564.61035	 	623.01587	697.38495	 	1437.591	820.9156	 	790.1704	967.5936	 	496.5926	1062.4926	 	860.2857	1077.051	 
230	267.22476	85.642204	 	1236.1183	122.50315	 	380.89014	146.7197	 	768.651	161.38571	 	494.97452	185.40196	 	1021.047	219.75168	 	419.4624	350.54886	 	1093.6875	374.53125	 	890.65985	396.30328	 	110.13028	407.9366	 	1236.411	559.15643	 	48.04605	564.6809	 	623.1772	697.5945	 	1437.4878	820.96344	 	789.98303	967.97546	 	496.73703	1062.8815	 	860.31445	1077.0876	 
231	267.2459	85.66084	 	1236.4504	122.45046	 	380.88113	146.70755	 	768.8644	161.32996	 	494.9134	185.29527	 	1020.9651	219.7259	 	419.31818	350.53787	 	1094.0201	374.54028	 	890.2236	396.02438	 	109.821556	407.5424	 	1236.6345	558.9098	 	47.993378	564.6159	 	623.1448	697.29926	 	1437.407	821.0	 	790.0805	967.9719	 	496.27695	1062.9052	 	860.31445	1077.0876	 
232	267.25345	86.22581	 	1236.5963	122.43168	 	380.72223	147.21648	 	768.9797	161.59349	 	495.0039	185.39453	 	1020.89276	219.83333	 	419.49625	350.57895	 	1094.0405	374.61826	 	890.22015	396.4177	 	109.89649	407.5807	 	1236.9377	559.2599	 	48.05987	564.7103	 	623.21655	697.72046	 	1437.4259	821.4136	 	790.27985	968.0037	 	496.17792	1062.9045	 	860.3068	1077.3296	 
233	267.79	86.10557	 	1236.2056	122.07669	 	380.88113	147.44717	 	768.86035	161.25708	 	494.9864	185.3249	 	1020.73	219.21	 	419.8045	350.6579	 	1093.7256	374.46295	 	890.24896	396.12964	 	109.7972	407.43707	 	1236.9386	559.4325	 	47.857376	564.6049	 	623.4183	697.77625	 	1437.5123	821.1049	 	789.91064	967.9867	 	496.2011	1062.8838	 	860.2033	1077.2583	 
234	267.72403	86.176674	 	1236.1201	121.87082	 	380.72266	147.56415	 	768.9146	161.52438	 	494.97244	185.38977	 	1020.82556	219.51662	 	420.1718	350.95175	 	1093.8367	374.50333	 	890.2213	396.10245	 	109.57473	407.36832	 	1237.2302	559.6701	 	47.792763	564.6349	 	623.56323	697.8439	 	1437.5922	821.1842	 	789.81464	967.9045	 	496.06296	1062.837	 	860.39886	1077.3314	 
235	267.57358	86.4885	 	1236.3049	122.18421	 	380.34268	147.49626	 	768.7449	161.82245	 	494.74313	185.66078	 	1020.8023	219.79568	 	419.94705	350.97842	 	1093.5339	374.7339	 	890.0645	396.1129	 	109.30351	407.75613	 	1236.5372	559.7329	 	47.56149	564.59064	 	623.008	697.996	 	1437.8235	821.2353	 	789.7528	967.8903	 	495.8421	1062.8082	 	860.5	1077.0979	 
236	267.38864	86.51856	 	1236.1204	121.79321	 	380.17294	147.43233	 	768.7881	161.7963	 	494.74515	185.59727	 	1021.082	219.39966	 	420.07895	350.3684	 	1093.6803	374.5102	 	890.2613	395.9609	 	109.65901	407.5106	 	1236.7141	559.5	 	47.672077	564.50977	 	623.05646	697.9718	 	1437.6528	820.94446	 	789.80225	967.8134	 	495.72845	1062.5674	 	860.6212	1077.0758	 
237	267.43518	86.546295	 	1236.2778	122.046295	 	380.1767	147.34962	 	768.95123	161.94308	 	494.7008	185.79317	 	1020.92474	219.41974	 	420.109	350.3684	 	1093.51	374.72742	 	890.225	396.04584	 	109.57143	407.675	 	1236.2632	559.3567	 	47.68033	564.6869	 	623.4035	698.195	 	1437.8284	821.1269	 	789.7172	967.8296	 	495.64233	1062.7135	 	860.3068	1077.3296	 
238	267.08945	86.50917	 	1236.0372	122.13043	 	380.3959	146.92007	 	769.0164	161.86885	 	494.29843	186.06126	 	1020.60266	219.01324	 	419.61697	350.2849	 	1093.4269	374.68936	 	890.30914	395.99377	 	109.62811	407.5178	 	1236.1863	559.2205	 	47.59508	564.5623	 	623.39453	698.39453	 	1437.8284	820.8731	 	789.72473	967.8483	 	495.32022	1062.6648	 	860.1667	1077.1882	 
239	267.32068	86.732185	 	1236.3286	122.20717	 	380.6203	146.6767	 	769.62756	162.05968	 	494.20587	185.8098	 	1020.62787	219.36557	 	419.81418	350.38507	 	1094.171	374.97882	 	890.1473	396.5083	 	109.72183	407.63733	 	1236.3058	559.0764	 	47.89867	564.5299	 	623.41895	698.4653	 	1437.8385	820.94617	 	789.74164	967.86804	 	495.53384	1062.8458	 	860.2174	1077.2174	 
240	267.6129	86.96083	 	1236.3292	122.37888	 	380.5	146.64499	 	769.7213	162.48361	 	493.91797	186.04688	 	1020.77576	219.30731	 	419.7	350.36038	 	1094.086	375.05298	 	890.2418	396.38525	 	109.91403	407.71054	 	1236.0066	559.03265	 	47.868076	564.51953	 	623.01807	697.98193	 	1437.8284	820.8731	 	789.9601	967.9297	 	495.81836	1062.7809	 	860.1667	1077.4166	 
241	267.71115	86.65545	 	1236.0236	122.449844	 	380.4403	146.07835	 	769.7531	162.583	 	493.82938	185.90079	 	1020.91473	219.47993	 	419.47717	350.1692	 	1094.3594	374.9281	 	890.305	396.34232	 	109.830986	407.34155	 	1236.4496	559.0394	 	47.85855	564.5921	 	623.0827	697.93304	 	1437.881	820.5	 	789.7884	967.90826	 	495.87595	1062.8234	 	860.1	1077.3942	 
242	267.80234	86.57209	 	1236.232	122.45016	 	380.93445	146.43633	 	769.8843	162.72728	 	493.95456	186.11661	 	1021.082	219.45987	 	419.61322	350.28113	 	1094.4019	375.05698	 	890.182	396.659	 	109.98202	407.28418	 	1236.5	559.20123	 	48.051495	564.53986	 	622.8715	697.9506	 	1437.9333	820.63336	 	789.7602	968.24347	 	495.58118	1063.0387	 	859.7152	1077.5253	 
243	267.66937	86.60673	 	1235.9763	122.33912	 	380.89462	146.07088	 	769.8983	162.71991	 	493.92578	185.99219	 	1020.75916	219.65282	 	419.64505	350.26718	 	1094.2255	375.0229	 	890.3319	396.65128	 	109.78322	407.3007	 	1236.4199	559.4391	 	48.101974	564.7171	 	622.877	697.9881	 	1437.8846	820.7308	 	789.93286	968.19775	 	495.67343	1063.2085	 	859.6918	1077.6506	 
244	267.64487	86.560745	 	1235.9268	122.49689	 	381.00937	146.43259	 	770.04095	162.85655	 	494.1914	185.85547	 	1020.84766	219.97351	 	419.827	350.23004	 	1094.0433	375.14667	 	890.295	396.6088	 	109.959366	406.9629	 	1236.788	559.5557	 	48.043045	564.72186	 	623.1508	698.06744	 	1438.0454	820.5	 	790.10675	968.5075	 	495.54816	1062.9926	 	859.69446	1077.6945	 
245	267.43518	86.52778	 	1235.9506	122.799385	 	381.00943	146.45094	 	769.8983	162.71991	 	494.25098	185.92412	 	1020.71124	220.13036	 	419.96793	350.44717	 	1094.0737	375.52295	 	890.24896	396.34363	 	110.128975	407.25266	 	1236.6562	559.84375	 	48.064518	565.2516	 	623.23047	698.14844	 	1438.2	820.76	 	790.1269	968.53357	 	495.5701	1063.0239	 	859.56665	1077.62	 
246	267.45435	86.379	 	1236.1885	122.68691	 	380.95627	146.13118	 	770.42084	162.80833	 	493.98047	185.91406	 	1020.74585	220.08804	 	419.93234	350.68045	 	1093.8387	375.32086	 	890.2664	396.2746	 	110.21786	407.23215	 	1236.6755	559.478	 	48.040985	564.982	 	623.0	697.972	 	1438.1792	820.76416	 	789.9624	968.1729	 	495.20786	1063.0842	 	859.53796	1077.4747	 
247	267.62933	86.553116	 	1236.4597	122.71362	 	380.82074	146.57924	 	770.5247	162.77983	 	494.44467	186.12056	 	1021.0676	220.33168	 	420.29105	350.69775	 	1094.0017	375.62625	 	890.3523	396.365	 	110.585106	407.2057	 	1236.5906	559.89685	 	48.064518	565.2645	 	623.37744	698.0889	 	1438.3	820.8778	 	789.98486	968.0379	 	495.06927	1063.9307	 	859.5921	1077.579	 
248	267.55746	86.41494	 	1236.2493	122.52508	 	380.82837	146.40298	 	770.66943	162.1157	 	493.96826	186.05159	 	1020.727	219.9375	 	420.20074	350.7803	 	1094.2059	375.48694	 	890.15845	396.1502	 	110.40493	406.87677	 	1236.6464	559.59033	 	47.707005	565.3471	 	622.9449	697.92126	 	1438.0	820.7586	 	789.89545	967.94867	 	494.8496	1063.9512	 	859.53796	1077.4747	 
249	267.67972	86.35714	 	1236.1184	122.29077	 	380.63806	146.34328	 	770.73694	162.2992	 	494.02942	185.83725	 	1020.9737	219.89145	 	420.39178	350.57837	 	1094.4111	375.37302	 	889.918	396.58197	 	110.35714	406.95	 	1236.6666	559.3394	 	47.832237	565.4342	 	623.2344	697.7617	 	1437.9127	820.65875	 	790.05304	968.0265	 	494.97406	1064.237	 	859.53796	1077.4747	 
250	267.5	86.44749	 	1236.0126	122.408806	 	380.58148	146.47408	 	770.6625	162.1	 	494.36328	185.86719	 	1020.7796	219.94408	 	420.6939	350.98288	 	1094.4342	375.36185	 	890.02673	396.5782	 	110.22954	407.19394	 	1236.2878	559.6029	 	47.928104	565.5621	 	623.2344	697.89844	 	1437.8235	820.7647	 	790.0341	968.0417	 	494.93445	1064.4663	 	858.8924	1077.4747	 
251	267.20187	86.39436	 	1236.0569	122.12154	 	380.3582	146.13272	 	770.0813	162.03659	 	494.21207	185.5856	 	1020.76733	220.08746	 	420.73193	350.76236	 	1094.2903	375.31937	 	889.8975	396.66803	 	110.14311	407.27032	 	1236.582	559.4179	 	47.93087	565.5482	 	623.1732	697.7323	 	1437.7898	820.2971	 	789.8222	967.9296	 	494.99448	1064.2601	 	859.2108	1077.4518	 
252	266.99884	86.62184	 	1236.0802	122.12346	 	380.49628	146.21376	 	770.0551	162.20612	 	494.04086	185.78793	 	1020.8933	220.37666	 	420.82156	351.02942	 	1094.3944	375.599	 	890.027	396.7448	 	110.41259	407.4021	 	1236.9012	559.3889	 	47.847134	565.6815	 	623.4721	697.93427	 	1437.8284	820.7537	 	789.7974	968.21375	 	495.13098	1064.703	 	858.8205	1077.5128	 
253	266.68924	85.94626	 	1235.972	121.965836	 	380.41354	146.04887	 	770.05286	162.07317	 	493.79846	185.47287	 	1020.7632	220.3158	 	420.37686	351.0597	 	1094.2443	375.3754	 	890.29584	396.83334	 	110.54138	407.25516	 	1236.8025	559.34875	 	47.646496	565.5	 	623.45294	697.9549	 	1437.637	820.6096	 	789.3	968.0926	 	494.99448	1064.2601	 	858.8951	1077.5123	 
254	266.7529	85.636894	 	1236.145	122.108025	 	380.73395	146.29622	 	770.02014	162.06049	 	493.95312	185.24219	 	1020.5492	220.20819	 	420.458	351.16412	 	1094.1364	375.44156	 	890.2801	396.89005	 	110.32979	407.30142	 	1236.9515	559.52124	 	47.55145	565.5836	 	623.804	697.92	 	1437.8235	820.64703	 	789.57605	967.9867	 	495.03137	1064.5885	 	859.2143	1077.552	 
255	266.82333	86.33372	 	1236.0944	122.19811	 	380.99258	146.34814	 	769.98376	162.58537	 	494.0253	185.48833	 	1020.60297	220.46678	 	420.53436	351.0038	 	1093.8688	375.6661	 	890.2071	396.93097	 	110.589966	407.41003	 	1236.8688	559.34375	 	47.563896	566.0176	 	623.6177	697.8804	 	1437.875	820.6094	 	789.7744	968.4248	 	494.84586	1064.876	 	858.93475	1077.7463	 
256	266.56714	86.30093	 	1236.2346	122.19753	 	380.82196	146.42046	 	770.0451	162.4754	 	493.9941	185.25294	 	1020.4639	220.03114	 	420.21756	350.76337	 	1093.9557	375.6836	 	890.1946	396.72595	 	110.24825	407.1958	 	1236.7384	559.0387	 	47.291138	565.63293	 	623.60315	697.8492	 	1437.8284	820.1269	 	790.0075	968.3383	 	494.87918	1064.8346	 	858.94116	1077.7941	 
257	266.73962	86.331795	 	1236.6428	122.13664	 	380.95456	146.44318	 	770.2388	162.59387	 	494.05984	185.61583	 	1020.3092	220.1217	 	420.27948	350.63687	 	1093.4208	375.80032	 	890.2875	396.95	 	110.496506	407.1888	 	1237.0015	559.08057	 	47.209267	565.5799	 	623.772	697.888	 	1437.875	820.0	 	789.9812	968.2895	 	495.05017	1064.92	 	859.38574	1077.7715	 
